anio_mes,categoria_producto,venta_bruta,venta_total,costo_total,utilidad_bruta,margen_bruto_pct
2026-01,ACCESORIOS BEBÉ,5667800.0,5627965.91,4843958.7700000005,784007.0,0.1393
2026-01,ALIMENTACIÓN INFANTIL,9236600.0,9171683.849999998,7894016.97,1277667.0,0.1393
2026-01,ALIMENTOS Y BEBIDAS,2349446.0,2332933.7599999993,2007943.05,324991.0,0.1393
2026-01,ASEO HOGAR,4500.0,4468.37,3845.9,622.0,0.1392
2026-01,BAÑO BEBÉ (BAÑERAS Y BACINES),61389576.0,60958121.03999999,52466313.77,8491807.0,0.1393
2026-01,BIBERONES Y EXTRACTORES,40876848.0,40589559.599999994,34935206.9,5654353.0,0.1393
2026-01,CAMINADORES Y MONTABLES,39272182.0,38996171.45,33563786.39,5432385.0,0.1393
2026-01,COCHES Y PORTEO,2468850.0,2451498.52,2109991.11,341507.0,0.1393
2026-01,CREMAS Y CUIDADO PIEL,18099404.0,17972198.82,15468570.95,2503628.0,0.1393
2026-01,CUIDADO FEMENINO Y MATERNIDAD,5872500.0,5831227.32,5018904.529999999,812323.0,0.1393
2026-01,ESTUCHES Y KITS REGALO,123261686.0,122395385.16000001,105345023.15,17050362.0,0.1393
2026-01,FARMACIA Y BOTIQUÍN,431500.0,428467.35,368779.45999999996,59688.0,0.1393
2026-01,HIGIENE PERSONAL,15373358.0,15265311.690000001,13138768.279999997,2126543.0,0.1393
2026-01,JUGUETES Y ACCESORIOS,6130100.0,6087016.800000001,5239061.22,847956.0,0.1393
2026-01,MOBILIARIO INFANTIL,43317820.0,43013376.129999995,37021372.14,5992004.0,0.1393
2026-01,OTROS,51239855.0,50879733.78,43791902.35,7087831.0,0.1393
2026-01,PAÑALES,283371526.0,281379950.18,242182148.07,39197802.0,0.1393
2026-01,ROPA Y TEXTIL,2823450.0,2803606.4,2413048.31,390558.0,0.1393
2026-01,TOALLITAS HÚMEDAS Y PAÑITOS,55878944.0,55486218.510000005,47756677.84,7729541.0,0.1393
2026-02,ACCESORIOS BEBÉ,6490600.0,6346670.430000001,5241401.3,1105269.0,0.1741
2026-02,ALIMENTACIÓN INFANTIL,12116750.0,11848060.24,9784726.959999999,2063333.0,0.1741
2026-02,ALIMENTOS Y BEBIDAS,6420100.0,6277733.82,5184469.880000001,1093264.0,0.1741
2026-02,BAÑO BEBÉ (BAÑERAS Y BACINES),73579752.0,71948115.88000001,59418390.6,12529725.0,0.1741
2026-02,BIBERONES Y EXTRACTORES,69877650.0,68328108.2,56428805.28,11899303.0,0.1741
2026-02,CAMINADORES Y MONTABLES,20189000.0,19741307.5,16303369.5,3437938.0,0.1741
2026-02,COCHES Y PORTEO,11710200.0,11450525.45,9456422.7,1994103.0,0.1741
2026-02,CREMAS Y CUIDADO PIEL,12865560.0,12580265.299999999,10389418.890000002,2190846.0,0.1741
2026-02,CUIDADO FEMENINO Y MATERNIDAD,12051600.0,11784354.860000001,9732115.94,2052239.0,0.1741
2026-02,ESTUCHES Y KITS REGALO,139408750.0,136317350.99,112577758.32,23739593.0,0.1741
2026-02,FARMACIA Y BOTIQUÍN,1007400.0,985060.84,813513.05,171548.0,0.1741
2026-02,HIGIENE PERSONAL,17970410.0,17571914.85,14511775.39,3060139.0,0.1741
2026-02,JUGUETES Y ACCESORIOS,7985300.0,7808225.410000001,6448427.18,1359798.0,0.1741
2026-02,MOBILIARIO INFANTIL,44322400.0,43339547.61,35791989.06,7547559.0,0.1741
2026-02,OTROS,75753858.0,74074010.97999999,61174062.18,12899949.0,0.1741
2026-02,PAÑALES,202228030.0,197743608.71,163306667.29000002,34436941.0,0.1741
2026-02,ROPA Y TEXTIL,13527800.0,13227820.1,10924202.38,2303618.0,0.1741
2026-02,TOALLITAS HÚMEDAS Y PAÑITOS,43983100.0,43007771.41,35517991.5,7489780.0,0.1741
2026-03,ACCESORIOS BEBÉ,7848000.0,7444893.11,6082592.48,1362301.0,0.183
2026-03,ALIMENTACIÓN INFANTIL,1728500.0,1639716.8199999998,1339673.93,300043.0,0.183
2026-03,ALIMENTOS Y BEBIDAS,1947500.0,1847468.08,1509409.88,338058.0,0.183
2026-03,BAÑO BEBÉ (BAÑERAS Y BACINES),82039692.0,77825782.00999999,63584863.75,14240918.0,0.183
2026-03,BIBERONES Y EXTRACTORES,54653050.0,51845835.650000006,42358847.06,9486989.0,0.183
2026-03,CAMINADORES Y MONTABLES,28217600.0,26768223.11,21870051.049999997,4898172.0,0.183
2026-03,COCHES Y PORTEO,19557400.0,18552848.17,15157962.9,3394885.0,0.183
2026-03,CREMAS Y CUIDADO PIEL,18464120.0,17515723.71,14310616.41,3205107.0,0.183
2026-03,CUIDADO FEMENINO Y MATERNIDAD,5395200.0,5118079.450000001,4181549.81,936530.0,0.183
2026-03,ESTUCHES Y KITS REGALO,109275350.0,103662500.00999999,84693861.13,18968639.0,0.183
2026-03,FARMACIA Y BOTIQUÍN,819000.0,776932.6299999999,634765.9800000001,142167.0,0.183
2026-03,HIGIENE PERSONAL,27199510.0,25802426.590000004,21080980.36,4721446.0,0.183
2026-03,JUGUETES Y ACCESORIOS,14428050.0,13686963.500000002,11182460.280000001,2504503.0,0.183
2026-03,MOBILIARIO INFANTIL,57055675.0,54125051.16,44221001.13,9904050.0,0.183
2026-03,OTROS,94310800.0,89466592.81,73095586.38999999,16371006.0,0.183
2026-03,PAÑALES,292583450.0,277555110.64000005,226766804.29000002,50788306.0,0.183
2026-03,ROPA Y TEXTIL,15696750.0,14890497.649999999,12165766.129999999,2724732.0,0.183
2026-03,TOALLITAS HÚMEDAS Y PAÑITOS,84761200.0,80407501.64,65694168.23,14713333.0,0.183
2026-04,ACCESORIOS BEBÉ,7431600.0,7194749.65,5874082.399999999,1320667.0,0.1836
2026-04,ALIMENTACIÓN INFANTIL,3997400.0,3870000.0800000005,3159623.37,710377.0,0.1836
2026-04,ALIMENTOS Y BEBIDAS,540600.0,523370.70999999996,427300.86,96070.0,0.1836
2026-04,BAÑO BEBÉ (BAÑERAS Y BACINES),65119108.0,63043716.16,51471420.63,11572296.0,0.1836
2026-04,BIBERONES Y EXTRACTORES,48563400.0,47015650.150000006,38385464.18,8630186.0,0.1836
2026-04,CAMINADORES Y MONTABLES,36897540.0,35721589.36,29164539.62,6557050.0,0.1836
2026-04,COCHES Y PORTEO,18459600.0,17871279.569999997,14590830.049999999,3280450.0,0.1836
2026-04,CREMAS Y CUIDADO PIEL,19675830.0,19048747.560000002,15552162.080000002,3496585.0,0.1836
2026-04,CUIDADO FEMENINO Y MATERNIDAD,7049450.0,6824779.12,5572023.590000002,1252756.0,0.1836
2026-04,ESTUCHES Y KITS REGALO,139102250.0,134668963.45999998,109949147.41,24719816.0,0.1836
2026-04,FARMACIA Y BOTIQUÍN,463200.0,448437.49000000005,366122.36,82315.0,0.1836
2026-04,HIGIENE PERSONAL,19732700.0,19103805.03,15597113.170000002,3506692.0,0.1836
2026-04,JUGUETES Y ACCESORIOS,27974310.0,27082749.09,22111443.56,4971306.0,0.1836
2026-04,MOBILIARIO INFANTIL,77291387.0,74828055.95,61092628.79000001,13735427.0,0.1836
2026-04,OTROS,93196940.0,90226687.83,73664690.26,16561998.0,0.1836
2026-04,PAÑALES,266953340.0,258445349.29999998,211005158.14999998,47440191.0,0.1836
2026-04,ROPA Y TEXTIL,19241050.0,18627824.21,15208503.469999999,3419321.0,0.1836
2026-04,TOALLITAS HÚMEDAS Y PAÑITOS,60061720.0,58147510.629999995,47473961.93000001,10673549.0,0.1836
2026-05,ACCESORIOS BEBÉ,7142000.0,6951963.949999999,5801021.34,1150943.0,0.1656
2026-05,ALIMENTACIÓN INFANTIL,2761100.0,2687631.97,2242677.1100000003,444955.0,0.1656
2026-05,ALIMENTOS Y BEBIDAS,397500.0,386923.21,322865.58,64058.0,0.1656
2026-05,BAÑO BEBÉ (BAÑERAS Y BACINES),76580704.0,74543026.26,62201945.660000004,12341081.0,0.1656
2026-05,BIBERONES Y EXTRACTORES,36308750.0,35342637.839999996,29491435.54,5851202.0,0.1656
2026-05,CAMINADORES Y MONTABLES,23551200.0,22924544.03,19129237.44999999,3795307.0,0.1656
2026-05,COCHES Y PORTEO,11627000.0,11317626.03,9443919.729999999,1873706.0,0.1656
2026-05,CREMAS Y CUIDADO PIEL,19630750.0,19108410.25,15944889.24,3163521.0,0.1656
2026-05,CUIDADO FEMENINO Y MATERNIDAD,4370200.0,4253916.65,3549653.189999999,704263.0,0.1656
2026-05,ESTUCHES Y KITS REGALO,100050300.0,97388137.69,81264900.99,16123237.0,0.1656
2026-05,HIGIENE PERSONAL,21762750.0,21183681.61,17676586.090000004,3507096.0,0.1656
2026-05,JUGUETES Y ACCESORIOS,15599250.0,15184181.43,12670341.809999999,2513840.0,0.1656
2026-05,MOBILIARIO INFANTIL,62532730.0,60868844.059999995,50791612.989999995,10077231.0,0.1656
2026-05,OTROS,70084300.0,68219480.05,56925303.57,11294176.0,0.1656
2026-05,PAÑALES,175295600.0,170631292.51,142382177.78,28249115.0,0.1656
2026-05,ROPA Y TEXTIL,12757200.0,12417753.35,10361913.95,2055839.0,0.1656
2026-05,TOALLITAS HÚMEDAS Y PAÑITOS,56532000.0,55027783.0,45917577.379999995,9110206.0,0.1656
2026-06,ACCESORIOS BEBÉ,5556350.0,5453291.93,4507602.53,945689.0,0.1734
2026-06,ALIMENTACIÓN INFANTIL,4455000.0,4372369.53,3614129.6599999988,758240.0,0.1734
2026-06,ALIMENTOS Y BEBIDAS,1105800.0,1085289.84,897082.9500000001,188207.0,0.1734
2026-06,BAÑO BEBÉ (BAÑERAS Y BACINES),61548764.0,60407169.99000001,49931585.20999999,10475585.0,0.1734
2026-06,BIBERONES Y EXTRACTORES,53007000.0,52023836.83,43002058.510000005,9021778.0,0.1734
2026-06,CAMINADORES Y MONTABLES,23669740.0,23230718.48,19202134.480000004,4028584.0,0.1734
2026-06,COCHES Y PORTEO,9397000.0,9222706.34,7623339.21,1599367.0,0.1734
2026-06,CREMAS Y CUIDADO PIEL,20574990.0,20193369.24,16691510.990000002,3501858.0,0.1734
2026-06,CUIDADO FEMENINO Y MATERNIDAD,6080000.0,5967229.329999999,4932414.86,1034814.0,0.1734
2026-06,ESTUCHES Y KITS REGALO,142957358.0,140305813.69,115974506.13,24331308.0,0.1734
2026-06,FARMACIA Y BOTIQUÍN,208200.0,204338.34999999998,168902.77,35436.0,0.1734
2026-06,HIGIENE PERSONAL,25435000.0,24963236.61,20634205.92,4329031.0,0.1734
2026-06,JUGUETES Y ACCESORIOS,22806150.0,22383146.09,18501544.93,3881601.0,0.1734
2026-06,MOBILIARIO INFANTIL,61350150.0,60212239.71,49770459.27,10441780.0,0.1734
2026-06,OTROS,89320895.0,87664189.1,72461794.63999999,15202394.0,0.1734
2026-06,PAÑALES,275435100.0,270326385.1,223447398.81,46878986.0,0.1734
2026-06,ROPA Y TEXTIL,4310600.0,4230647.86,3496984.7699999996,733663.0,0.1734
2026-06,TOALLITAS HÚMEDAS Y PAÑITOS,66557000.0,65322514.09000001,53994528.95,11327985.0,0.1734
2026-07,ACCESORIOS BEBÉ,4403600.0,4295564.61,3596145.180000001,699419.0,0.1628
2026-07,ALIMENTACIÓN INFANTIL,1021000.0,995951.38,833786.96,162164.0,0.1628
2026-07,ALIMENTOS Y BEBIDAS,66400.0,64770.990000000005,54224.740000000005,10546.0,0.1628
2026-07,BAÑO BEBÉ (BAÑERAS Y BACINES),47679356.0,46509617.68000001,38936753.3,7572864.0,0.1628
2026-07,BIBERONES Y EXTRACTORES,37853900.0,36925214.17,30912916.529999997,6012298.0,0.1628
2026-07,CAMINADORES Y MONTABLES,23925076.0,23338111.829999994,19538115.79,3799996.0,0.1628
2026-07,COCHES Y PORTEO,8033800.0,7836703.360000002,6560702.85,1276001.0,0.1628
2026-07,CREMAS Y CUIDADO PIEL,15083520.0,14713469.530000001,12317768.93,2395701.0,0.1628
2026-07,CUIDADO FEMENINO Y MATERNIDAD,3241800.0,3162267.5400000005,2647375.6399999997,514892.0,0.1628
2026-07,ESTUCHES Y KITS REGALO,116031970.0,113185307.78999999,94756065.43,18429242.0,0.1628
2026-07,FARMACIA Y BOTIQUÍN,1007400.0,982685.0500000002,822680.6499999999,160004.0,0.1628
2026-07,HIGIENE PERSONAL,16441800.0,16038426.23,13426991.58,2611435.0,0.1628
2026-07,JUGUETES Y ACCESORIOS,14507300.0,14151386.21,11847206.209999999,2304180.0,0.1628
2026-07,MOBILIARIO INFANTIL,42241700.0,41205366.22,34496159.07,6709207.0,0.1628
2026-07,OTROS,66168550.0,64545208.95,54035723.4,10509486.0,0.1628
2026-07,PAÑALES,158106850.0,154227946.45,129115993.02,25111953.0,0.1628
2026-07,ROPA Y TEXTIL,3604800.0,3516361.8699999996,2943815.0700000003,572547.0,0.1628
2026-07,TOALLITAS HÚMEDAS Y PAÑITOS,53021700.0,51720895.81,43299512.11,8421384.0,0.1628
